OBJECTID,UNIQUE_ID,PHASE,CONFIDENCE,LATITUDE,LONGITUDE,AREA_SQM,SHAPE_Leng,SHAPE_Area
4633,CC_ETH_4633,Under Canopy,Low,7.767630843000064,34.739767621000055,876.425065700257960,0.001265710495732,0.000000071843338
4634,CC_ETH_4634,Under Canopy,Low,7.767580003000036,34.748060074000080,546.150119410457137,0.001024105882895,0.000000044769652
4635,CC_ETH_4635,Under Canopy,Low,7.767197066000052,34.837692402000073,1074.551162440539201,0.001353642601564,0.000000088084318
4636,CC_ETH_4636,Under Canopy,Low,7.768760850000036,34.457941243000050,879.483213087849435,0.001781977720058,0.000000072094271
4637,CC_ETH_4637,Under Canopy,Low,7.768485691000024,34.494584875000044,1079.231165265892969,0.001740178470007,0.000000088468138
4638,CC_ETH_4638,Under Canopy,Low,7.767396764000068,34.738556793000043,938.645167553420265,0.001280684494093,0.000000076943667
4639,CC_ETH_4639,Under Canopy,Low,7.769519813000046,34.069316601000025,1497.091521778782862,0.001511969961728,0.000000122721881
4640,CC_ETH_4640,Under Canopy,Low,7.768494030000056,34.468057110000075,1922.306863242906729,0.001875254137473,0.000000157577950
4641,CC_ETH_4641,Under Canopy,Low,7.767671478000068,34.687294123000072,4177.767512795038783,0.003249435645446,0.000000342465272
4642,CC_ETH_4642,Under Canopy,Low,7.767372377000072,34.705064944000071,546.173212120056405,0.001024127804684,0.000000044771534
4643,CC_ETH_4643,Under Canopy,Low,7.767303095000046,34.746806310000068,1837.963803925774300,0.001839975574032,0.000000150663603
4644,CC_ETH_4644,Under Canopy,Low,7.766983620000076,34.799342367000065,546.119764093558615,0.001024076812362,0.000000044767112
4645,CC_ETH_4645,Under Canopy,Low,7.766849268000044,34.830228937000072,947.359844299286806,0.001285514003843,0.000000077657945
4646,CC_ETH_4646,Under Canopy,Low,7.766823835000026,34.836689365000041,546.097748161365985,0.001024056264066,0.000000044765291
4647,CC_ETH_4647,Under Canopy,Low,7.767987076000054,34.487795615000039,938.771864646927952,0.001280768004455,0.000000076954158
4648,CC_ETH_4648,Under Canopy,Low,7.768020138000054,34.499620262000064,2906.742203705267912,0.002254946589536,0.000000238275072
4649,CC_ETH_4649,Under Canopy,Low,7.767830769000058,34.537529034000045,546.236305513844400,0.001024199645491,0.000000044776753
4650,CC_ETH_4650,Under Canopy,Low,7.767957544000070,34.553705855000032,2190.447191953163838,0.002004986804725,0.000000179558020
4651,CC_ETH_4651,Under Canopy,Low,7.767683701000068,34.590202079000051,947.620992632390767,0.001285744820121,0.000000077679545
4652,CC_ETH_4652,Under Canopy,Low,7.767562861000044,34.630315312000050,2136.821789349316532,0.001937472678955,0.000000175162008
4653,CC_ETH_4653,Under Canopy,Low,7.767408437000030,34.673468506000063,1237.155151054555972,0.001519992716722,0.000000101413452
4654,CC_ETH_4654,Under Canopy,Low,7.767090413000062,34.730084454000064,546.158414499398418,0.001024113208637,0.000000044770291
4655,CC_ETH_4655,Under Canopy,Low,7.767014719000032,34.748577457000067,546.150902740822630,0.001024105694808,0.000000044769668
4656,CC_ETH_4656,Under Canopy,Low,7.766742179000062,34.823785029000078,1132.246693071869004,0.001488466054421,0.000000092813632
4657,CC_ETH_4657,Under Canopy,Low,7.767928004000056,34.472732326000028,2217.868580620521698,0.001871238721349,0.000000181805829
4658,CC_ETH_4658,Under Canopy,Low,7.767535537000072,34.543313603000058,801.762944009964713,0.001382287580953,0.000000065723025
4659,CC_ETH_4659,Under Canopy,Low,7.767020356000046,34.707807373000037,546.172693903925278,0.001024126826864,0.000000044771445
4660,CC_ETH_4660,Under Canopy,Low,7.766758672000038,34.749957764000044,539.931745797309873,0.001027952816738,0.000000044259835
4661,CC_ETH_4661,Under Canopy,Low,7.766703337000024,34.804603242000042,1813.800034708829116,0.001854460320059,0.000000148682552
4662,CC_ETH_4662,Under Canopy,Low,7.767777043000024,34.454575424000041,1074.877619418563199,0.001353846627183,0.000000088111198
4663,CC_ETH_4663,Under Canopy,Low,7.767648504000022,34.467104096000071,540.080005001241375,0.001028095291892,0.000000044272080
4664,CC_ETH_4664,Under Canopy,Low,7.767622430000074,34.486288480000042,939.483654473000115,0.001298269935515,0.000000077012443
4665,CC_ETH_4665,Under Canopy,Low,7.767196780000064,34.592579693000062,540.017601716225727,0.001028035852045,0.000000044266918
4666,CC_ETH_4666,Under Canopy,Low,7.766757503000066,34.717885062000050,938.667262768960995,0.001280698503183,0.000000076945364
4667,CC_ETH_4667,Under Canopy,Low,7.766721928000038,34.741980698000077,926.595547048315893,0.001279203468469,0.000000075955854
4668,CC_ETH_4668,Under Canopy,Low,7.766906038000060,34.764538933000040,2862.054601568940598,0.002181984394837,0.000000234611368
4669,CC_ETH_4669,Under Canopy,Low,7.766569487000028,34.771250823000059,799.884602837826378,0.001085915498913,0.000000065568924
4670,CC_ETH_4670,Under Canopy,Low,7.766268695000066,34.834768457000052,891.158252729525884,0.001287547635037,0.000000073050859
4671,CC_ETH_4671,Under Canopy,Low,7.768761204000044,34.053593381000042,948.025840867062357,0.001285955211950,0.000000077712883
4672,CC_ETH_4672,Under Canopy,Low,7.767469952000056,34.548696294000024,1663.118371305532264,0.001855360247966,0.000000136331092
4673,CC_ETH_4673,Under Canopy,Low,7.766529520000064,34.743751833000033,876.422145431788749,0.001265706769875,0.000000071842915
4674,CC_ETH_4674,Under Canopy,Low,7.766641441000048,34.747011086000043,2410.769503407974753,0.002030439930809,0.000000197617976
4675,CC_ETH_4675,Under Canopy,Low,7.766361841000048,34.758477471000049,539.926102773909633,0.001027946846245,0.000000044259332
4676,CC_ETH_4676,Under Canopy,Low,7.767654224000070,34.453516260000072,7463.881894971907968,0.004925152233211,0.000000611839347
4677,CC_ETH_4677,Under Canopy,Low,7.767355306000070,34.466694391000033,947.725615038302863,0.001285748769279,0.000000077688020
4678,CC_ETH_4678,Under Canopy,Low,7.766970725000022,34.584922806000066,876.561937236928657,0.001265807878090,0.000000071854448
4679,CC_ETH_4679,Under Canopy,Low,7.767030428000056,34.608224957000061,2225.257518366369368,0.002038869834586,0.000000182411141
4680,CC_ETH_4680,Under Canopy,Low,7.766173843000048,34.792716497000072,1350.045656176545208,0.001586950333138,0.000000110667151
4681,CC_ETH_4681,Under Canopy,Low,7.766097739000032,34.799702733000061,539.789990885511770,0.001026710057793,0.000000044248140
4682,CC_ETH_4682,Under Canopy,Low,7.768605592000030,33.932116820000033,800.430757685193612,0.001087238626835,0.000000065614004
4683,CC_ETH_4683,Under Canopy,Low,7.767418984000074,34.470393686000079,1509.893882663368004,0.001868363460213,0.000000123770780
4684,CC_ETH_4684,Under Canopy,Low,7.767054038000026,34.499969347000047,1350.520747994095927,0.001588161767081,0.000000110706305
4685,CC_ETH_4685,Under Canopy,Low,7.767135784000062,34.513534181000068,1232.348892742362523,0.001884059288302,0.000000101019361
4686,CC_ETH_4686,Under Canopy,Low,7.766827797000076,34.596262909000075,2534.864665633922868,0.001953671109907,0.000000207790450
4687,CC_ETH_4687,Under Canopy,Low,7.766653623000026,34.620995814000025,939.264935162309939,0.001298773882545,0.000000076994388
4688,CC_ETH_4688,Under Canopy,Low,7.766504933000022,34.706926762000080,2723.413066581395469,0.002126606936539,0.000000223246245
4689,CC_ETH_4689,Under Canopy,Low,7.766053998000076,34.745422202000043,539.933443240142878,0.001027954230174,0.000000044259902
4690,CC_ETH_4690,Under Canopy,Low,7.766041622000046,34.765253485000073,546.140211927105383,0.001024095303399,0.000000044768690
4691,CC_ETH_4691,Under Canopy,Low,7.765835174000074,34.818120710000073,2109.869801080374145,0.001826463079893,0.000000172952020
4692,CC_ETH_4692,Under Canopy,Low,7.766562136000062,34.588677149000034,1227.347671312742477,0.001613114841306,0.000000100609338
4693,CC_ETH_4693,Under Canopy,Low,7.766006171000072,34.729898709000054,546.160602629329446,0.001024114778566,0.000000044770358
4694,CC_ETH_4694,Under Canopy,Low,7.765901328000042,34.765846652000050,1288.997484990042267,0.001545013347702,0.000000105662748
4695,CC_ETH_4695,Under Canopy,Low,7.765730128000030,34.796436218000053,546.121978782858605,0.001024078569829,0.000000044767163
4696,CC_ETH_4696,Under Canopy,Low,7.765655058000050,34.844894059000069,1917.916057624844598,0.001900650273401,0.000000157216935
4697,CC_ETH_4697,Under Canopy,Low,7.767000135000046,34.449399723000056,1794.685802496726637,0.001628405247456,0.000000147115923
4698,CC_ETH_4698,Under Canopy,Low,7.766873875000044,34.460532911000030,876.606589661502539,0.001265823315532,0.000000071858092
4699,CC_ETH_4699,Under Canopy,Low,7.766808730000038,34.466123279000044,1691.068341721458637,0.001599783706547,0.000000138621952
4700,CC_ETH_4700,Under Canopy,Low,7.766829488000042,34.480218218000061,2349.540224182366273,0.001767899307572,0.000000192598923
4701,CC_ETH_4701,Under Canopy,Low,7.767073644000050,34.510573679000061,3172.223969694598054,0.002729441676559,0.000000260036910
4702,CC_ETH_4702,Under Canopy,Low,7.766633664000040,34.513263162000044,1549.959040263802990,0.001536226512309,0.000000127054799
4703,CC_ETH_4703,Under Canopy,Low,7.766604056000062,34.526645074000044,546.243690845984702,0.001024204843382,0.000000044777231
4704,CC_ETH_4704,Under Canopy,Low,7.766624858000058,34.552720104000059,2230.651122143668090,0.002182056849783,0.000000182853135
4705,CC_ETH_4705,Under Canopy,Low,7.766324399000042,34.601958976000049,947.583067826465708,0.001285665192703,0.000000077676149
4706,CC_ETH_4706,Under Canopy,Low,7.766273653000042,34.610545507000040,938.772061002359351,0.001280769123519,0.000000076953868
4707,CC_ETH_4707,Under Canopy,Low,7.765900212000076,34.711404835000053,546.171041615402146,0.001024123492986,0.000000044771203
4708,CC_ETH_4708,Under Canopy,Low,7.765347356000064,34.838808142000062,938.546259410823723,0.001280614238531,0.000000076935193
4709,CC_ETH_4709,Under Canopy,Low,7.766171492000070,34.605366859000071,1503.064516307630356,0.001661723405059,0.000000123210576
4710,CC_ETH_4710,Under Canopy,Low,7.766145031000066,34.613498976000074,1473.278212310328399,0.001548229323858,0.000000120768886
4711,CC_ETH_4711,Under Canopy,Low,7.765581506000046,34.745308027000078,546.151723805428219,0.001024105772204,0.000000044769586
4712,CC_ETH_4712,Under Canopy,Low,7.765253123000036,34.818683689000068,938.564722684899380,0.001280626592456,0.000000076936690
4713,CC_ETH_4713,Under Canopy,Low,7.766423587000078,34.475328762000061,546.266118701831147,0.001024226112252,0.000000044779051
4714,CC_ETH_4714,Under Canopy,Low,7.766485368000076,34.494238198000062,1444.610873109024851,0.001492255016207,0.000000118419024
4715,CC_ETH_4715,Under Canopy,Low,7.766461843000060,34.546339408000051,4604.691126064546552,0.003704760218800,0.000000377460108
4716,CC_ETH_4716,Under Canopy,Low,7.765999031000036,34.604015788000027,891.372467897386059,0.001287702406902,0.000000073068347
4717,CC_ETH_4717,Under Canopy,Low,7.765450587000032,34.740381306000074,1760.608470939507697,0.001546168433337,0.000000144321950
4718,CC_ETH_4718,Under Canopy,Low,7.765199442000040,34.802732060000039,938.585153685763316,0.001280562195526,0.000000076938398
4719,CC_ETH_4719,Under Canopy,Low,7.764717591000022,34.888823833000060,539.850106780746273,0.001027872464372,0.000000044252934
4720,CC_ETH_4720,Under Canopy,Low,7.766220513000064,34.481808888000046,926.834665589299789,0.001279080356207,0.000000075975321
4721,CC_ETH_4721,Under Canopy,Low,7.766182420000064,34.504453248000061,926.815392274550277,0.001279354486247,0.000000075973780
4722,CC_ETH_4722,Under Canopy,Low,7.766125507000028,34.508032997000043,947.693808073921446,0.001285724950271,0.000000077685191
4723,CC_ETH_4723,Under Canopy,Low,7.766021527000022,34.549239988000068,926.775573257982160,0.001279326765140,0.000000075970488
4724,CC_ETH_4724,Under Canopy,Low,7.765887402000034,34.602501749000055,1294.423511495747562,0.001544220087567,0.000000106107627
4725,CC_ETH_4725,Under Canopy,Low,7.765153321000072,34.761646361000032,539.814224886723309,0.001026732393418,0.000000044250040
4726,CC_ETH_4726,Under Canopy,Low,7.764875453000060,34.827253445000053,546.101382047067318,0.001024058291815,0.000000044765386
4727,CC_ETH_4727,Under Canopy,Low,7.764851456000032,34.837407517000031,539.769788229992400,0.001026689613420,0.000000044246356
4728,CC_ETH_4728,Under Canopy,Low,7.764948113000060,34.840698363000058,825.613518019936237,0.001372655927873,0.000000067677773
4729,CC_ETH_4729,Under Canopy,Low,7.766073363000032,34.499564797000062,4031.912496038873542,0.002955554672247,0.000000330507618
4730,CC_ETH_4730,Under Canopy,Low,7.766183120000052,34.542781723000076,4356.476619139151808,0.002706511772002,0.000000357113028
4731,CC_ETH_4731,Under Canopy,Low,7.765794578000056,34.555836830000032,540.036282080601268,0.001026896811947,0.000000044268298
4732,CC_ETH_4732,Under Canopy,Low,7.765687505000074,34.612551059000054,1352.942201696957909,0.001505835814114,0.000000110904485
4733,CC_ETH_4733,Under Canopy,Low,7.765492092000046,34.630603972000074,947.561168795667868,0.001285648897930,0.000000077674204
4734,CC_ETH_4734,Under Canopy,Low,7.766115280000066,34.455574905000049,3598.476808421428814,0.003342061062163,0.000000294977621
4735,CC_ETH_4735,Under Canopy,Low,7.765886832000036,34.467660699000078,938.789632271788946,0.001280776403467,0.000000076955240
4736,CC_ETH_4736,Under Canopy,Low,7.765982810000026,34.477757062000080,1237.383938574246486,0.001520131895300,0.000000101431949
4737,CC_ETH_4737,Under Canopy,Low,7.765595538000072,34.555338449000033,1531.822400609568149,0.001668333704378,0.000000125567763
4738,CC_ETH_4738,Under Canopy,Low,7.765394052000034,34.614968355000030,546.224371628939707,0.001024174125366,0.000000044775512
4739,CC_ETH_4739,Under Canopy,Low,7.765116453000076,34.732209429000079,1590.576274605377876,0.001702136513990,0.000000130383851
4740,CC_ETH_4740,Under Canopy,Low,7.764651992000040,34.795907535000026,1227.088494846407457,0.001612939661636,0.000000100587648
4741,CC_ETH_4741,Under Canopy,Low,7.765647838000064,34.470361087000072,540.076881029850256,0.001028090660919,0.000000044271618
4742,CC_ETH_4742,Under Canopy,Low,7.765695769000048,34.476595526000040,546.266770035210129,0.001024226701880,0.000000044779029
4743,CC_ETH_4743,Under Canopy,Low,7.765742537000052,34.490805984000076,1294.671252322012378,0.001544348968880,0.000000106127813
4744,CC_ETH_4744,Under Canopy,Low,7.765506458000062,34.540493421000065,876.541298271492110,0.001265774203181,0.000000071852512
4745,CC_ETH_4745,Under Canopy,Low,7.764757310000050,34.725723537000079,546.162647120137422,0.001024115457387,0.000000044770396
4746,CC_ETH_4746,Under Canopy,Low,7.764559537000026,34.782724001000076,876.383446476261042,0.001265675848378,0.000000071839415
4747,CC_ETH_4747,Under Canopy,Low,7.764442514000052,34.811709765000046,1288.935396942586522,0.001544973703102,0.000000105657302
4748,CC_ETH_4748,Under Canopy,Low,7.764456527000050,34.817307217000064,2098.420943495989832,0.001891629689046,0.000000172012950
4749,CC_ETH_4749,Under Canopy,Low,7.764382515000024,34.819926458000054,1074.641946898626657,0.001353623983523,0.000000088091150
4750,CC_ETH_4750,Under Canopy,Low,7.765954887000022,34.397819362000064,2377.752841959658326,0.001983437625586,0.000000194911188
4751,CC_ETH_4751,Under Canopy,Low,7.765703673000076,34.467113313000027,1235.258775093108625,0.001578818321870,0.000000101257668
4752,CC_ETH_4752,Under Canopy,Low,7.765483080000024,34.477332214000057,1406.013984205061433,0.001551035426969,0.000000115254850
4753,CC_ETH_4753,Under Canopy,Low,7.765472643000066,34.482671340000024,926.831415970931744,0.001279364851704,0.000000075974910
4754,CC_ETH_4754,Under Canopy,Low,7.765474980000022,34.514407890000030,1227.565097670988052,0.001612608753634,0.000000100626891
4755,CC_ETH_4755,Under Canopy,Low,7.765300109000066,34.532584916000076,939.443186140507123,0.001298907302759,0.000000077008703
4756,CC_ETH_4756,Under Canopy,Low,7.765684149000038,34.560095734000072,7094.659490536371777,0.004565027329596,0.000000581569101
4757,CC_ETH_4757,Under Canopy,Low,7.764463643000056,34.775812957000028,1470.097192097927746,0.001479700836835,0.000000120507644
4758,CC_ETH_4758,Under Canopy,Low,7.765604649000068,34.395787293000069,947.786772324267531,0.001285787600142,0.000000077692718
4759,CC_ETH_4759,Under Canopy,Low,7.765656225000044,34.451534050000078,6490.520194950018777,0.003263161415660,0.000000532046264
4760,CC_ETH_4760,Under Canopy,Low,7.765658629000030,34.497952615000031,4586.671322968233653,0.003376925070691,0.000000375982225
4761,CC_ETH_4761,Under Canopy,Low,7.764240128000040,34.763614233000055,546.139177240808067,0.001024093805560,0.000000044768419
4762,CC_ETH_4762,Under Canopy,Low,7.766418822000048,34.055074966000063,1600.748072880244536,0.001448962487158,0.000000131218043
4763,CC_ETH_4763,Under Canopy,Low,7.765243536000072,34.449642016000041,947.740407069532125,0.001285755781959,0.000000077688852
4764,CC_ETH_4764,Under Canopy,Low,7.765238708000028,34.494647568000062,2384.095118358101445,0.001972708574746,0.000000195430780
4765,CC_ETH_4765,Under Canopy,Low,7.765041373000032,34.502598677000037,876.573456446791852,0.001265727321792,0.000000071855079
4766,CC_ETH_4766,Under Canopy,Low,7.765116843000044,34.504984161000039,1051.833054006696329,0.001208608492264,0.000000086221596
4767,CC_ETH_4767,Under Canopy,Low,7.765340715000036,34.512871127000039,2133.393544532212218,0.002231115901300,0.000000174880048
4768,CC_ETH_4768,Under Canopy,Low,7.764955371000042,34.543994668000039,891.540227271053709,0.001287811073252,0.000000073081922
4769,CC_ETH_4769,Under Canopy,Low,7.764929306000056,34.563052323000079,1593.120775628024376,0.001530864046657,0.000000130592358
4770,CC_ETH_4770,Under Canopy,Low,7.764292405000050,34.706502994000061,546.172713543752934,0.001024125329788,0.000000044771173
4771,CC_ETH_4771,Under Canopy,Low,7.763965001000032,34.786142408000046,1531.466988326923683,0.001668135953234,0.000000125538154
4772,CC_ETH_4772,Under Canopy,Low,7.764033851000022,34.815146843000036,2312.666084796233008,0.002207359163366,0.000000189574948
4773,CC_ETH_4773,Under Canopy,Low,7.763788191000060,34.827792638000062,546.104192572543525,0.001024060160522,0.000000044765504
4774,CC_ETH_4774,Under Canopy,Low,7.765571101000036,34.400678276000065,3844.064124304111829,0.002688305501149,0.000000315108484
4775,CC_ETH_4775,Under Canopy,Low,7.765030522000076,34.510634785000036,1556.498509815971374,0.001903023955592,0.000000127590334
4776,CC_ETH_4776,Under Canopy,Low,7.764842903000044,34.513401975000079,546.248441655321017,0.001024208547817,0.000000044777438
4777,CC_ETH_4777,Under Canopy,Low,7.764812664000034,34.539552756000035,1743.270242200695748,0.001928052761401,0.000000142900385
4778,CC_ETH_4778,Under Canopy,Low,7.764528230000054,34.599347520000038,546.232505900394472,0.001024180972659,0.000000044776099
4779,CC_ETH_4779,Under Canopy,Low,7.764201779000076,34.717648102000055,1349.984932256499633,0.001586785199000,0.000000110661693
4780,CC_ETH_4780,Under Canopy,Low,7.764048693000064,34.722094502000061,546.162983805577369,0.001024116022360,0.000000044770350
4781,CC_ETH_4781,Under Canopy,Low,7.764038634000030,34.723973723000029,947.467679028411794,0.001285583236729,0.000000077666279
4782,CC_ETH_4782,Under Canopy,Low,7.764049048000062,34.731231497000067,876.433169925126776,0.001265710654220,0.000000071843406
4783,CC_ETH_4783,Under Canopy,Low,7.763839187000032,34.801915665000024,2881.132914997918760,0.002271540714568,0.000000236173455
4784,CC_ETH_4784,Under Canopy,Low,7.766467665000050,33.929716018000079,2122.477541832893621,0.002080860967554,0.000000173985746
4785,CC_ETH_4785,Under Canopy,Low,7.765149261000034,34.409828418000075,1763.850447013646999,0.002235384401775,0.000000144587579
4786,CC_ETH_4786,Under Canopy,Low,7.764897041000040,34.453904165000040,1350.411512006423209,0.001588298852721,0.000000110696855
4787,CC_ETH_4787,Under Canopy,Low,7.764832234000040,34.469434340000078,1074.863241612200000,0.001353832882750,0.000000088109418
4788,CC_ETH_4788,Under Canopy,Low,7.764826034000066,34.495613711000033,2937.963695999177617,0.002602352752505,0.000000240832706
4789,CC_ETH_4789,Under Canopy,Low,7.764855092000062,34.542070837000040,2613.046698083284809,0.002170532328416,0.000000214198344
4790,CC_ETH_4790,Under Canopy,Low,7.763685603000056,34.766512770000077,546.140685331773739,0.001024093916389,0.000000044768485
4791,CC_ETH_4791,Under Canopy,Low,7.763155333000044,34.881519414000024,1141.151274804032937,0.001503983097089,0.000000093542831
4792,CC_ETH_4792,Under Canopy,Low,7.764816349000058,34.443264020000072,2434.960683098865502,0.002192448661525,0.000000199600221
4793,CC_ETH_4793,Under Canopy,Low,7.764596938000068,34.486203619000037,540.070074668213920,0.001026928821336,0.000000044270946
4794,CC_ETH_4794,Under Canopy,Low,7.764572478000048,34.511114367000062,1746.952875098180584,0.001824234752941,0.000000143202217
4795,CC_ETH_4795,Under Canopy,Low,7.764401714000030,34.535656315000040,926.788837170141846,0.001279046438505,0.000000075971244
4796,CC_ETH_4796,Under Canopy,Low,7.764696373000050,34.538088544000061,3543.417849902585658,0.002839707003921,0.000000290463216
4797,CC_ETH_4797,Under Canopy,Low,7.763329241000066,34.831506855000043,2454.733722846644014,0.002100164355137,0.000000201220311
4798,CC_ETH_4798,Under Canopy,Low,7.763221147000024,34.832932680000056,947.357331149615447,0.001285507135501,0.000000077657086
4799,CC_ETH_4799,Under Canopy,Low,7.763096918000032,34.871594449000042,926.467131903991117,0.001279108693789,0.000000075944689
4800,CC_ETH_4800,Under Canopy,Low,7.764123557000062,34.587560727000039,1612.470963132942870,0.001916618683321,0.000000132178293
4801,CC_ETH_4801,Under Canopy,Low,7.764142718000074,34.588644022000040,3299.131578420795449,0.002502494055001,0.000000270438282
4802,CC_ETH_4802,Under Canopy,Low,7.764627156000074,34.457376028000056,3004.352419747160639,0.002719687995506,0.000000246274704
4803,CC_ETH_4803,Under Canopy,Low,7.763592742000072,34.708868868000025,2399.809251940664126,0.001829532680323,0.000000196718175
4804,CC_ETH_4804,Under Canopy,Low,7.763446497000076,34.724160508000068,2955.706029585322085,0.002493554392071,0.000000242286348
4805,CC_ETH_4805,Under Canopy,Low,7.763477354000032,34.745924882000054,2749.139231913351978,0.002343318826652,0.000000225353507
4806,CC_ETH_4806,Under Canopy,Low,7.763164066000058,34.778472112000031,825.672092316657313,0.001372701955583,0.000000067682240
4807,CC_ETH_4807,Under Canopy,Low,7.763007290000076,34.782395430000065,539.911860123083102,0.001027928369295,0.000000044257820
4808,CC_ETH_4808,Under Canopy,Low,7.763154240000064,34.786113412000077,2172.771999066446824,0.002421131919200,0.000000178107087
4809,CC_ETH_4809,Under Canopy,Low,7.763443234000022,34.628647639000064,539.997006841610528,0.001028009710459,0.000000044264845
4810,CC_ETH_4810,Under Canopy,Low,7.762960026000030,34.789404231000049,1470.073541180510119,0.001479686938267,0.000000120505286
4811,CC_ETH_4811,Under Canopy,Low,7.762847240000042,34.793408059000058,947.397413955496404,0.001285533576361,0.000000077660305
4812,CC_ETH_4812,Under Canopy,Low,7.762786994000066,34.808208162000028,546.112437893377546,0.001024067366558,0.000000044766076
4813,CC_ETH_4813,Under Canopy,Low,7.764063395000052,34.505182730000058,1869.768852228238075,0.002076417927362,0.000000153269572
4814,CC_ETH_4814,Under Canopy,Low,7.763716079000062,34.561711134000063,2790.034918463235954,0.002051779898186,0.000000228705910
4815,CC_ETH_4815,Under Canopy,Low,7.763390428000038,34.613304654000046,546.223092135679963,0.001024171546343,0.000000044775209
4816,CC_ETH_4816,Under Canopy,Low,7.763602093000032,34.621667888000047,3086.984880860562498,0.002363649507017,0.000000253047582
4817,CC_ETH_4817,Under Canopy,Low,7.762997419000044,34.718646922000062,539.838163212614631,0.001026753674775,0.000000044251771
4818,CC_ETH_4818,Under Canopy,Low,7.762906933000068,34.736050428000055,546.157529165567666,0.001024109861501,0.000000044769785
4819,CC_ETH_4819,Under Canopy,Low,7.762509137000052,34.823810679000076,464.800466344056815,0.001041254948868,0.000000038100727
4820,CC_ETH_4820,Under Canopy,Low,7.762405430000058,34.832542475000025,825.461922583480600,0.001374728669281,0.000000067664901
4821,CC_ETH_4821,Under Canopy,Low,7.764077340000028,34.402306568000029,2587.098980187108737,0.001959729890789,0.000000212070999
4822,CC_ETH_4822,Under Canopy,Low,7.763584554000034,34.491569267000045,540.067064880471435,0.001028077284192,0.000000044270602
4823,CC_ETH_4823,Under Canopy,Low,7.763703394000062,34.504794478000065,1188.531212634615258,0.001629516515620,0.000000097426776
4824,CC_ETH_4824,Under Canopy,Low,7.763599064000062,34.510512285000061,1279.609023545396667,0.001613025217974,0.000000104892605
4825,CC_ETH_4825,Under Canopy,Low,7.762483792000070,34.777860694000026,539.915382947810144,0.001027930273648,0.000000044258056
4826,CC_ETH_4826,Under Canopy,Low,7.763507984000058,34.454941549000068,546.275861400949111,0.001025320758379,0.000000044779540
4827,CC_ETH_4827,Under Canopy,Low,7.763455320000048,34.499672286000077,1416.594459001078576,0.001602270081862,0.000000116121648
4828,CC_ETH_4828,Under Canopy,Low,7.763328057000024,34.532639627000037,540.046492086794274,0.001026905843512,0.000000044268893
4829,CC_ETH_4829,Under Canopy,Low,7.763232004000032,34.548890439000047,1132.715191558381548,0.001490270119747,0.000000092851322
4830,CC_ETH_4830,Under Canopy,Low,7.762844906000056,34.643150500000047,539.991140097280208,0.001028003431812,0.000000044264303
4831,CC_ETH_4831,Under Canopy,Low,7.762208360000046,34.845993134000025,1818.557545659475409,0.001596063027401,0.000000149071076
4832,CC_ETH_4832,Under Canopy,Low,7.763707708000028,34.389907696000080,825.816123391027077,0.001372903157916,0.000000067694132
4833,CC_ETH_4833,Under Canopy,Low,7.763653385000056,34.442510560000073,1795.037999551342182,0.001755005822759,0.000000147143658
4834,CC_ETH_4834,Under Canopy,Low,7.764130782000052,34.467377309000028,11480.804804425504699,0.007622546503566,0.000000941110207
4835,CC_ETH_4835,Under Canopy,Low,7.763313101000052,34.485653591000073,546.263147423189707,0.001024221393479,0.000000044778485
4836,CC_ETH_4836,Under Canopy,Low,7.763155567000070,34.512290087000054,825.728656943509577,0.001374951735322,0.000000067686922
4837,CC_ETH_4837,Under Canopy,Low,7.763095707000048,34.540906604000043,938.724624528286881,0.001280728285757,0.000000076949413
4838,CC_ETH_4838,Under Canopy,Low,7.763078141000052,34.561942813000030,938.815204989612084,0.001280715969031,0.000000076956878
4839,CC_ETH_4839,Under Canopy,Low,7.762101740000048,34.814110287000062,1051.559634727697130,0.001208448990742,0.000000086198581
4840,CC_ETH_4840,Under Canopy,Low,7.761994614000060,34.836186645000055,1062.270638627299377,0.001263206581894,0.000000087076564
4841,CC_ETH_4841,Under Canopy,Low,7.761961001000032,34.853760425000075,1469.968257724676278,0.001479633088075,0.000000120496377
4842,CC_ETH_4842,Under Canopy,Low,7.763292676000050,34.467524708000042,1966.858824158735843,0.001663099109265,0.000000161228042
4843,CC_ETH_4843,Under Canopy,Low,7.762770338000054,34.625830571000051,1921.591548853803260,0.001737072762017,0.000000157517151
4844,CC_ETH_4844,Under Canopy,Low,7.762363886000060,34.709029097000041,825.732575171791495,0.001372750961539,0.000000067687073
4845,CC_ETH_4845,Under Canopy,Low,7.761929224000028,34.842685799000037,3054.090529892943323,0.002317279935223,0.000000250350178
4846,CC_ETH_4846,Under Canopy,Low,7.763168720000068,34.493274673000030,2885.795452011042016,0.002856497801210,0.000000236555334
4847,CC_ETH_4847,Under Canopy,Low,7.762901694000050,34.517315188000055,1522.546991988515174,0.001655762037498,0.000000124806597
4848,CC_ETH_4848,Under Canopy,Low,7.762845736000032,34.535330635000037,825.711608325881002,0.001372815559880,0.000000067685430
4849,CC_ETH_4849,Under Canopy,Low,7.763002076000022,34.542375070000048,1980.251256439181134,0.002277793591423,0.000000162325790
4850,CC_ETH_4850,Under Canopy,Low,7.762090167000054,34.697178301000065,539.961776199949668,0.001027973915879,0.000000044261818
4851,CC_ETH_4851,Under Canopy,Low,7.761988905000068,34.772651883000037,2162.037991845565557,0.001964163389610,0.000000177226817
